,origem,FRASE,OBJ/SUBJ
7113,"['Mas por mais que eu goste de Seth, eu o perdôo.', '0', 'subjetivo']","Mas por mais que eu goste de Seth, eu o perdôo.",subjetiva
7114,"['Perdoe-me, mas tenho que dizer a mim mesma.', '0', 'subjetivo']","Perdoe-me, mas tenho que dizer a mim mesma.",subjetiva
7115,"['É bonito de se ver, parece muito meditativo, mas sob aquela superfície bonita há uma colcha de retalhos de primeira, tão simples quanto uma garota da aldeia, só que sem os atributos de sangue e leite.', '0', 'subjetivo']","É bonito de se ver, parece muito meditativo, mas sob aquela superfície bonita há uma colcha de retalhos de primeira, tão simples quanto uma garota da aldeia, só que sem os atributos de sangue e leite.",subjetiva
7116,"['Considero este filme um filme agradável que deve ser tomado com um pouco de exagero.', '0', 'subjetivo']",Considero este filme um filme agradável que deve ser tomado com um pouco de exagero.,subjetiva
7117,"['Não pode ser comparado ao número um.', '0', 'subjetivo']",Não pode ser comparado ao número um.,subjetiva
7118,"['Pessoalmente, esperava um pouco mais de um filme com tanta fama como Cloud Atlas.', '0', 'subjetivo']","Pessoalmente, esperava um pouco mais de um filme com tanta fama como Cloud Atlas.",subjetiva
7119,"['Mas mesmo que eu usasse um termo diferente, ele ainda apontaria para o mesmo plano - o filme pega e não solta.', '0', 'subjetivo']","Mas mesmo que eu usasse um termo diferente, ele ainda apontaria para o mesmo plano - o filme pega e não solta.",subjetiva
7120,"['Desde o início, o filme impressiona apesar do ritmo lento, mas esperava uma gradação um pouco mais forte e, acima de tudo, uma resolução.', '0', 'subjetivo']","Desde o início, o filme impressiona apesar do ritmo lento, mas esperava uma gradação um pouco mais forte e, acima de tudo, uma resolução.",subjetiva
7121,"['Verdadeiramente original, Ford é ótimo e, embora não haja grandes tiroteios ou acrobacias, o filme tem um ritmo tão escandalosamente rápido que realmente não importa.', '0', 'subjetivo']","Verdadeiramente original, Ford é ótimo e, embora não haja grandes tiroteios ou acrobacias, o filme tem um ritmo tão escandalosamente rápido que realmente não importa.",subjetiva
7122,"['A incrível masturbação da TV Nova, cujos prêmios e reality shows são apresentados pelo rosto ""inesperado"" de Leoš Mareš.', '0', 'subjetivo']","A incrível masturbação da TV Nova, cujos prêmios e reality shows são apresentados pelo rosto ""inesperado"" de Leoš Mareš.",subjetiva
7123,"['O próprio Lasenby pode ser visto muito como ele tentou cumpri-los, talvez até tenha sido forçado a fazê-lo.', '0', 'subjetivo']","O próprio Lasenby pode ser visto muito como ele tentou cumpri-los, talvez até tenha sido forçado a fazê-lo.",subjetiva
7124,"['Aqueles que não entendem suásticas nos filmes de HK, por favor, pesquise no Google este sinal antigo, obrigado.', '0', 'subjetivo']","Aqueles que não entendem suásticas nos filmes de HK, por favor, pesquise no Google este sinal antigo, obrigado.",subjetiva
7125,"['Certamente é louvável aumentar a conscientização sobre os assassinos da Rua Zdení, desta vez especificamente sobre o tema ""como um astuto filantropo e altruísta judeu construiu o maior avião da história da aviação com sua própria ajuda"", no entanto, tenho um grande crítica à implementação - ao lançar o excelente e muito simpático Bob, infelizmente o facto de quase se aplaudir e sentir pena daquele sociopata sem escrúpulos destruidor da vida de milhares de seres humanos, cuja penitenciária é mais luxuosa do que muitos hotéis do centro de Praga.', '0', 'subjetivo']","Certamente é louvável aumentar a conscientização sobre os assassinos da Rua Zdení, desta vez especificamente sobre o tema ""como um astuto filantropo e altruísta judeu construiu o maior avião da história da aviação com sua própria ajuda"", no entanto, tenho um grande crítica à implementação - ao lançar o excelente e muito simpático Bob, infelizmente o facto de quase se aplaudir e sentir pena daquele sociopata sem escrúpulos destruidor da vida de milhares de seres humanos, cuja penitenciária é mais luxuosa do que muitos hotéis do centro de Praga.",subjetiva
7126,"['Eu não tinha absolutamente nenhuma ideia de onde tudo estava indo e fiquei tão satisfeito no final que queria dar a classificação mais alta, mas no final não dei porque teria sido um salto muito grande.', '0', 'subjetivo']","Eu não tinha absolutamente nenhuma ideia de onde tudo estava indo e fiquei tão satisfeito no final que queria dar a classificação mais alta, mas no final não dei porque teria sido um salto muito grande.",subjetiva
7127,"['Seu conselho antes de dirigir para a Dalmácia, não fale sobre política e vizinhos, não é tão ruim.', '0', 'subjetivo']","Seu conselho antes de dirigir para a Dalmácia, não fale sobre política e vizinhos, não é tão ruim.",subjetiva
7128,"['A pior adaptação de um filme baseado em um livro de Tom Clancy até agora.', '0', 'subjetivo']",A pior adaptação de um filme baseado em um livro de Tom Clancy até agora.,subjetiva
7129,"['A dublagem teve um impacto significativo, porque ""Sexy Candies"" na dublagem original com Zdenek Mahdal simplesmente não pode ser superado por toneladas de ""chocolate"".', '0', 'subjetivo']","A dublagem teve um impacto significativo, porque ""Sexy Candies"" na dublagem original com Zdenek Mahdal simplesmente não pode ser superado por toneladas de ""chocolate"".",subjetiva
7130,"['Portanto, não tenho motivos para avaliar negativamente.', '0', 'subjetivo']","Portanto, não tenho motivos para avaliar negativamente.",subjetiva
7131,"['E estou até disposto a aumentar minha classificação por causa dela, porque Elisha realmente eleva toda a minha experiência cinematográfica.', '0', 'subjetivo']","E estou até disposto a aumentar minha classificação por causa dela, porque Elisha realmente eleva toda a minha experiência cinematográfica.",subjetiva
7132,"['A perspectiva do mundo, completamente liberta da poética da construção e do seu pathos oco que ressoa no vazio, mas ao contrário consistentemente vista pelos olhos de um menino de cinco anos, é única.', '0', 'subjetivo']","A perspectiva do mundo, completamente liberta da poética da construção e do seu pathos oco que ressoa no vazio, mas ao contrário consistentemente vista pelos olhos de um menino de cinco anos, é única.",subjetiva
7133,"['A NBC produz este programa sob licença da Endemol.', '0', 'subjetivo']",A NBC produz este programa sob licença da Endemol.,subjetiva
7134,"['E ninguém duvidará que ele teve uma mão de sorte.', '0', 'subjetivo']",E ninguém duvidará que ele teve uma mão de sorte.,subjetiva
7135,"['Claro, há um retrato um pouco exagerado de americanos heróicos, mas esse é um detalhe que pode ser facilmente encoberto.', '0', 'subjetivo']","Claro, há um retrato um pouco exagerado de americanos heróicos, mas esse é um detalhe que pode ser facilmente encoberto.",subjetiva
7136,"['Um caso extremamente forte como ator, o trio central de personagens principais certamente não decepcionou.', '0', 'subjetivo']","Um caso extremamente forte como ator, o trio central de personagens principais certamente não decepcionou.",subjetiva
7137,"['De qualquer forma, provavelmente seria ingênuo pensar que qualquer tipo de equilíbrio pode ser mantido entre tudo isso por muito tempo.', '0', 'subjetivo']","De qualquer forma, provavelmente seria ingênuo pensar que qualquer tipo de equilíbrio pode ser mantido entre tudo isso por muito tempo.",subjetiva
7138,"['E agora temos Catherine aqui, então me mostre... hmm, ela é bonita, isso tem que ser permitido, mas afinal, ela não é mais a caçula, e enquanto ela anda, uma tonelada de maquiagem que eles colocaram nela está espalhando fora de seu rosto, mas que assim seja.', '0', 'subjetivo']","E agora temos Catherine aqui, então me mostre... hmm, ela é bonita, isso tem que ser permitido, mas afinal, ela não é mais a caçula, e enquanto ela anda, uma tonelada de maquiagem que eles colocaram nela está espalhando fora de seu rosto, mas que assim seja.",subjetiva
7139,"['Mas essas histórias não são apresentadas cronologicamente, mas fatias da vida.', '0', 'subjetivo']","Mas essas histórias não são apresentadas cronologicamente, mas fatias da vida.",subjetiva
7140,"['Infelizmente, o spoiler já está no próprio título do filme... faz tempo que não vejo um final tão fodido em um filme... de resto tudo bem, a atmosfera, revelação, personagens, etc. bom...', '0', 'subjetivo']","Infelizmente, o spoiler já está no próprio título do filme... faz tempo que não vejo um final tão fodido em um filme... de resto tudo bem, a atmosfera, revelação, personagens, etc. bom...",subjetiva
7141,"['Um filme do período pós-Segunda Guerra Mundial, quando foi feita a reforma agrária e a terra foi tomada dos camponeses e distribuída aos pobres.', '0', 'subjetivo']","Um filme do período pós-Segunda Guerra Mundial, quando foi feita a reforma agrária e a terra foi tomada dos camponeses e distribuída aos pobres.",subjetiva
7142,"['Para mim, um excelente filme de ação e ficção científica que encontrou refúgio comigo.', '0', 'subjetivo']","Para mim, um excelente filme de ação e ficção científica que encontrou refúgio comigo.",subjetiva
7143,"['Desviante e perverso :-) ... em outras palavras, eu não estava entediado :-D', '0', 'subjetivo']","Desviante e perverso :-) ... em outras palavras, eu não estava entediado :-D",subjetiva
7144,"['É apenas no baixo que o filme obtém seu verdadeiro suco carnudo.', '0', 'subjetivo']",É apenas no baixo que o filme obtém seu verdadeiro suco carnudo.,subjetiva
7145,"['O filme inteiro, nada além de grande WTF estava passando pela minha cabeça.', '0', 'subjetivo']","O filme inteiro, nada além de grande WTF estava passando pela minha cabeça.",subjetiva
7146,"['Foi literalmente como ser atingido por um raio.', '0', 'subjetivo']",Foi literalmente como ser atingido por um raio.,subjetiva
7147,"['O principal problema do filme Tenet é a frieza e o distanciamento de ""Nolan"" repetidamente mencionados em relação aos personagens.', '0', 'subjetivo']","O principal problema do filme Tenet é a frieza e o distanciamento de ""Nolan"" repetidamente mencionados em relação aos personagens.",subjetiva
7148,"['Espero que os criadores não tenham escolhido o gênero para assustar os não-cristãos...', '0', 'subjetivo']",Espero que os criadores não tenham escolhido o gênero para assustar os não-cristãos...,subjetiva
7149,"['Nem o maldito molho marrom, nem as três máscaras idênticas no final, que eram ótimas, nem Colm Meaney, ele também era ótimo.', '0', 'subjetivo']","Nem o maldito molho marrom, nem as três máscaras idênticas no final, que eram ótimas, nem Colm Meaney, ele também era ótimo.",subjetiva
7150,"['irrealista, rebuscado, mas brilhante.', '0', 'subjetivo']","irrealista, rebuscado, mas brilhante.",subjetiva
7151,"['Eu odeio tudo que começa com TOP.', '0', 'subjetivo']",Eu odeio tudo que começa com TOP.,subjetiva
7152,"['O maior perigo está dentro de nós mesmos.', '0', 'subjetivo']",O maior perigo está dentro de nós mesmos.,subjetiva
7153,"['Parte do filme é um drama psicológico onde não acontece muita coisa, mas a tensão é palpável.', '0', 'subjetivo']","Parte do filme é um drama psicológico onde não acontece muita coisa, mas a tensão é palpável.",subjetiva
7154,"['Eu vi pela segunda vez e estou mantendo a classificação de 5 *.', '0', 'subjetivo']",Eu vi pela segunda vez e estou mantendo a classificação de 5 *.,subjetiva
7155,"['Ed Wood é provavelmente a melhor biografia de todos os tempos.', '0', 'subjetivo']",Ed Wood é provavelmente a melhor biografia de todos os tempos.,subjetiva
7156,"['Ou pelo menos desde o início, quando ela não aceitava russos em sua associação.', '0', 'subjetivo']","Ou pelo menos desde o início, quando ela não aceitava russos em sua associação.",subjetiva
7157,"['Quando criança, chorei muito com esse filme, e suponho que ainda seria capaz de me emocionar hoje.', '0', 'subjetivo']","Quando criança, chorei muito com esse filme, e suponho que ainda seria capaz de me emocionar hoje.",subjetiva
7158,"['As cenas de ação são terrivelmente amadoras, as tomadas do drone continuam se repetindo e não enriquecem tecnicamente o filme de forma alguma (quando quero ver Český raj ou Adršpach, faço um documentário).', '0', 'subjetivo']","As cenas de ação são terrivelmente amadoras, as tomadas do drone continuam se repetindo e não enriquecem tecnicamente o filme de forma alguma (quando quero ver Český raj ou Adršpach, faço um documentário).",subjetiva
