,FINAL,FRASE,Unnamed: 2,OBJ/SUBJ
2064,0,http://eexponews.com/analise-notebook-dell-inspiron-13-serie-7000-video_4761273602408448 … - Análise: notebook Dell Inspiron 13 série 7000 [vídeo]  Link permanente da imagem incorporada,,objetiva
2065,0,"Esqueça essa história de querer entender tudo Em vez disso,VIVA.em vez disso,DIVIRTA-SE! Não analise,CELEBRE!!!""Osho""  Link permanente da imagem incorporada",,objetiva
2066,0,Dell Vostro 3558 em análise: Testamos um portátil com um preço abaixo dos 500 euros e com uma boa relação qual... http://bit.ly/1IfLhX9,,objetiva
2067,0,[Exame Informatica] Dell Vostro 3558 em análise http://bit.ly/1JsEL0G  #tecnologia,,objetiva
2068,0,Gostei de um vídeo @YouTube http://youtu.be/S_OJ-0_RY48?aThe … Witcher 3: Wild Hunt [Análise] - BJ,,objetiva
2069,0,Já estamos a quase metade do ano!!! Hora de fazer uma auto-análise,,objetiva
2070,0,Adicionei um vídeo a uma playlist @YouTube http://youtu.be/hBkWmMAJczo?a[REVIEW …] DELL VOSTRO 5470 (Análise em Português),,objetiva
2071,0,Conheça o notebook intermediário Dell Vostro 5470 http://fb.me/3MDoCzfQ4,,objetiva
2072,0,A saga continua! Ainda aguardando análise de uma falha de hardware que afeta TODOS os i14-5447. http://goo.gl/R6fc4a  #DellFAIL #Wi-FAIL,,objetiva
2073,0,"Esse é notebook Dell, não estava conectando a internet pelo wifi, foi feita uma análise e q correlção do problema... http://fb.me/6zpx0g1gL",,objetiva
2074,0,Essa análise sai ou não sai? @DellAjuda @Dell @DellnoBrasil @DellAiutaPRO  Link permanente da imagem incorporada,,objetiva
2075,-1,Como está essa análise @Dell @DellnoBrasil @DellAjuda @DellAjudaPRO ? A demora é de acordo com a competência? @Reclame_AQUI @entregadificil,,subjetiva
2076,0,"Inspiron 14 Série 3000 é o notebook mais barato da Dell no Brasil, mas será que o preço baixo compensa?",,objetiva
2077,-1,"A @DellAjuda @DellAjudaPRO @Dell @DellnoBrasil confundi análise com terapia, quanto tempo vc levam p analisar?",,subjetiva
2078,0,"I added a video to a @YouTube playlist http://youtu.be/QzZkRonBYmo?a  Computador Dell XPS 8700 , Abertura e Análise do PC Ver conteúdo multimídia",,objetiva
2079,0,Gostei de um vídeo @YouTube de @sigamarciocunha http://youtu.be/twhXyUwN0qE?a  Análise Notebook Híbrido Dell Inspiron 13 Series 7000,,objetiva
2080,0,pena que eu faço a análise 'ovo de páscoa/barra' com pc e penso 'quantos dell com i7 eu compro no lugar desse mac',,objetiva
2081,0,Fiz a análise pelo site da Dell e disse que o disco rígido está em estado crítico. Devo chorar agora ou mais tarde?,,objetiva
2082,0,Gostei de um vídeo @YouTube de @fenix_down http://youtu.be/rQXqRTcHg8s?a  Guilty Gear Xrd - Análise Fênix Down,,objetiva
2083,0,Gostei de um vídeo @YouTube de @vrl_tecnologia http://youtu.be/yk_yVzt3CwQ?a  Análise Mouse sem fio Dell WM324,,objetiva
2084,0,Gostei de um vídeo @YouTube de @iphonegraphic http://ln.is/www.youtube.com/hibJo … Hands On Monitor Dell U2414H,,objetiva
2085,0,"Gostei de um vídeo do @YouTube de @hardwarecanucks http://youtu.be/VljPPnIMjSA?a  Dell Venue 10 7000 - Hands On , New 10.5"" Productivity",,objetiva
2086,0,Gostei de um vídeo @YouTube de @digitaltrends http://youtu.be/ynDW97Y12PI?a  Dell Precision M3800 Laptop Hands-on review,,objetiva
2087,0,"Gostei de um vídeo @YouTube de @mj1111983 http://youtu.be/nlzqzo_dPzk?a  Dell Inspiron 15-3542 Notebook Unboxing, Hands On & Review",,objetiva
2088,0,Gostei de um vídeo @YouTube de @linustech http://youtu.be/tW7V9HhAfxM?a  Dell UP2715K 5K IPS Monitor Hands On - CES 2015,,objetiva
2089,0,Dell XPS 13: o laptop pequenininho que todos querem levar pra casa [Hands-on CES 2015]:,,objetiva
2090,0,Gostei de um vídeo @YouTube de @vergevideo http://youtu.be/tM56wrX7KOY?a  Hands-on with Dell's new Venue 8 7000 tablet — CES 2015,,objetiva
2091,0,Gostei de um vídeo @YouTube de @iphonegraphic http://youtu.be/qNpkLFTSpfQ?a  Hands On Monitor Dell U2414H,,objetiva
2092,0,http://bit.ly/1Dj9WIG   Novidades da Dell,,objetiva
2093,0,Gostei de um vídeo @YouTube de @mobilegeeksde http://youtu.be/jJsADR4XcH8?a  Dell Venue 8 7000 Hands On - 6mm 2K Tablet with Depth Camera,,objetiva
2094,0,"Hands-on: Monitor Dell S2740L de 27 polegadas (ZumoBlog): Share With Friends:  ,  , Tecnologia - Áudio Digital... http://bit.ly/1ngLTUX",,objetiva
2095,0,#dell https://www.youtube.com/watch?v=jJlHcEJpKrc&feature=youtu.be … olhe meu video se esta pensando em comprar um not dell,,objetiva
2096,-1,aí que not lixoooooooooo dell bosta,,subjetiva
2097,-1,Como se não bastasse meu celular estar estragado estragou o not também,,subjetiva
2098,0,"Consegui um not emprestado, ufa! ... Agora só mandar o meu para a dell concertar.",,objetiva
2099,-1,Essa merda de not novinho já ta dando problema. #Dell :/,,subjetiva
2100,-1,"som do not da dell é baixinho, vou ter q largar uma gambiarra e conectar no som",,subjetiva
2101,-1,@DellnoBrasil @DellAjuda amigos estou com o segundo not defeituoso vendido pela DELL a mais de 10 dias tentando contato e sou enrolado,,subjetiva
2102,0,vcs acham que o not da Dell é bom? #MPN #PITTY,,objetiva
2103,-1,EU TO ODIANDO TANTO A DELL POR NAO TER MANDADO O NOT AINDA PQ EU PODERIA TER VOTADO MAIS #WorthItVMA,,subjetiva
2104,0,"vo busa um not da #Dell Processador i3, 1 Tera bla bla bla.. seraa q isso e bom ?  kk nao sei..",,objetiva
2105,0,Alguém quer comprar um not da Dell?,,objetiva
2106,1,Feliz com o meu not novo ? #Dell ??? (@ Casa do momor) https://www.swarmapp.com/c/1tHYMJ6bPzU,,subjetiva
2107,1,"aqui com o not da dell, aquele que tinha riscado o hd, agora tá com o hd novinho, tudo já instalado, ele já tá bombando!",,subjetiva
2108,0,mamis poderosa comprou outro not da dell,,objetiva
2109,-1,"Comprei um not da dell,foi encontrado um problema, a quase um mês que tento resolver e não consigo, pois o suporte e horrível",,subjetiva
2110,0,Ruídos no teu Optiplex? NOT ANYMORE! http://del.ly/6016B1Sqi,,objetiva
2111,0,"Inspiron 14 Série 5000, novo Notebook da DELL com Ubuntu: A Dell colocou outro modelo de Not... http://bit.ly/1DNM7MG  via @blogdiolinux",,objetiva
2112,-1,Esse Not da Dell nem presta sapoha Ta com problema de Junta!,,subjetiva
2113,0,Quer dizer q se eu tenho um not da dell eu sou coxinha elite opressor discurso de ódio? KKKKKKK caralho petista é tudo merda msm. Q povo cão,,objetiva
2114,1,"boas notícias hj, o outro not, o da dell, vai ser concertado, tudo dentro da garantia",,subjetiva
2115,-2,"Obrigada #dell por fazer com que meu not voltasse pior da assistência e após um tempo, descobrir que vcs esqueceram de um parafuso.",,subjetiva
2116,0,@gotastico Meu pai ta juntando dinheiro pra comprar um not da Dell mas não sei quando ele vai comprar ._.,,objetiva
2117,0,"São nesses momentos de escuridão do meu quarto que eu queria ter um not com teclado frufru da Dell que as letras ""brilham""",,objetiva
2118,0,"@Vinicius_Dell Claro, normal,  namos reclama que não fala com ela, ai tu pega e compra um not, super normal, faço direto",,objetiva
2119,0,Meu not novo chegou ?,,objetiva
2120,0,Preciso de um not da Dell novo,,objetiva
2121,0,Cade meu not? Quero jogar ?,,objetiva
2122,0,compra cpu ou not da dell?,,objetiva
2123,0,Se eu tivesse $$ iria comprar um not da dell pra ver seé isso tudo que falam mesmo!! ?,,objetiva
2124,0,Preciso de uma bateria para o modelo de not Dell 14 2620,,objetiva
2125,0,Bom dia...  Estou na dúvida se compro not da @HP ou da @Dell ??,,objetiva
2126,0,"#Bateria Notebook Acer Travelmate 220, Bateria Para Notebook Dell Vostro 1510, Bateria Not... http://ezu.com.br/blog/destaques/bateria-notebook-acer-travelmate-220-bateria-para-notebook-dell-vostro-1510-bateria-notebook-acer-aspire-1350-bateria-notebook-hp-pavilion-dv2500-bateria-notebook-acer-aspire-5930-bateria-noteboo/ …  Link permanente da imagem incorporada",,objetiva
2127,0,preciso de um not da Dell pra ontem,,objetiva
2128,0,É @Arijp_ dono da Apple com not da Dell kkkkkkk,,objetiva
2129,-1,"Meu notebook da Dell, chegou a uma semana aqui em casa.  Not novo, vindo da loja e já ta dando defeito... Oh marca bosta essa Dell",,subjetiva
2130,0,GANHEI UM NOT DA DELL,,objetiva
2131,0,Quero um not da Dell. Aceito de presente,,objetiva
2132,0,Vou ligar na dell e vou arrumar o not,,objetiva
2133,0,"Adicionei um vídeo a uma playlist @YouTube http://youtu.be/knBnikk5P0w?aBlack … Light Society is NOT DEAD, Choreography By @TonyTzar",,objetiva
2134,1,"o not da dell eh mto foda, nunca mexi num melhor vei, eu ganhei um de presente do meu pai ? eu amei #JustinForMMVA",,subjetiva
2135,0,Chego em cs e tem um not da dell em cima da minha cama?????,,objetiva
2136,0,meu coelho resolveu subir em cima do not,,objetiva
2137,0,"@Tec_Mundo Meu Not é da Dell, comprei diretamente deles, porém não recebi o icone do GetWindows no meu windows 8.1. O que pode ter ocorrido?",,objetiva
2138,0,Um dispositivo não reconhecido está te incomodando no Latitude? Not anymore. http://del.ly/6016hOFG,,objetiva
2139,0,"minha irmã conseguiu zuar um not da dell fácil, slc",,objetiva
2140,1,meo Not da DELL é mol rapido selok rs,,subjetiva
2141,-2,coisa mais linda eu ligar na dell e o cara falar que vou ter que formatar o not,,subjetiva
2142,-1,ñ sei porque a #dell nunca fez os teclados dos seus not com luzes de led,,subjetiva
2143,0,Esse Not é baum ? Alguem sabe ?,,objetiva
2144,-1,"@marcuspessoa eu uso linux, e assim, quando comprei o not a dell só faz venda casada com windows.",,subjetiva
2145,-1,to tomando cada susto com o simbolo da Dell na tela do not ??,,subjetiva
2146,-1,"linha de pc's / not's dell vostro não presta, haja paciência pra instalar os drivers  =X",,subjetiva
2147,0,o cara da Dell ligou e atualizou o not,,objetiva
2148,0,Da pra comprar um not da DELL ah para né http://fb.me/3U5MnZGQK,,objetiva
2149,1,Selok meo not é mol rapido kk DELL é zikaa,,subjetiva
2150,-1,"Not não tem nem 2 meses de uso, é já ta pipocando e olha que é da Dell",,subjetiva
2151,0,to vendo que vou dormir com o not em cima de mim Zzz,,objetiva
2152,1,"nao curto not da acer, pra mim tem que ser Dell ou ASUS",,subjetiva
2153,-1,"Cara,as baterias dos not da dell não presta, já tive dois, e os dois são ruins",,subjetiva
2154,0,"E as falta de S são proposital, because i am not thank you",,objetiva
2155,0,Afff mas I'm not The only one é tão linda,,objetiva
2156,0,Comprei meu not da Dell ??,,objetiva
2157,0,"5 DELL MONTIOR 19"" 17"" E178FPV E170SC E197FPB E193FPP E172FPB  PARTS NOT WORKING http://gekoo.co/buy/01/?query=121607138429 …  Link permanente da imagem incorporada",,objetiva
2158,1,O cara da dell vem amanha arrumar meu not ?,,subjetiva
2159,0,"grande diferença do som do not da HP pro da dell com fones de ouvido, o da dell com graves mais realçados, e pro som do fone não ficarmt",,objetiva
2160,0,Um not novinho da Dell ?,,objetiva
2161,0,Quero jogar smite mas preciso de um not da dell pra isso...,,objetiva
2162,0,"Enquanto isso minha irmã ganhou um not da Dell e um iPhone 6, valeu ai mãe k",,objetiva
2163,0,"@StefaniOurMine Uauuu enquanto eu só tenho o iphone 3 e o 4, e apenas um not da dell, mas ok vc me esculachou sem querer",,objetiva
2164,-1,"já está bom de ""zica"" tecnológica: dell c placa mãe em curto, acer c processador queimado, not novo travado pra w7, 2 pendrives queimados.",,subjetiva
2165,1,"uma coisa que ninguém explica, o not da HP não conectou a internet da universidade nem com resa braba, e o da dell nem precisou solicitar a",,subjetiva
2166,0,"Ta tocando uma música no not e eu colocando outra no celular, mds",,objetiva
2167,-1,MDS um not da dell 2.900 com esse dinheiro junto mais um pouco e compro um mac,,subjetiva
2168,1,"@dell eu ainda vou ter um not de vcs, pode acreditar",,subjetiva
2169,0,"@drewsengoncado @Hellou_Dell @jbieberew a mania de ter um dialogo com o bff jb "" not understand""  Link permanente da imagem incorporada",,objetiva
2170,1,CHEEEEEEEEEEEEGOOOOOOOOOOU MEU NOT JESUS OBRIGADO @Dell ele é lindo,,subjetiva
2171,-1,"to na pira de arrancar este adesivo da Dell do not, afinal ta colando na minha mão esta merda",,subjetiva
2172,0,O meu not da Dell é mais barato que a maioria dos smartphones.,,objetiva
2173,-2,"nossa , curti pakas, a tia da dell me deu ctz que ia chegar meu not mas nada",,subjetiva
2174,0,se tudo de certo talvez consiga comprar um not da Dell,,objetiva
2175,1,Adoro mexer no not da dell da mãe,,subjetiva
2176,0,o cara da Dell disse que meu not chega hj ou segunda,,objetiva
2177,0,E olha só quem também apareceu pra me dar os parabéns ~e a minha not de T.I~ ?????? #Bday #party… http://ln.is/instagram.com/p/6ftKy …,,objetiva
2178,-1,"Getting #spam from @Dell, but its not in English, so I cant read it. Está procurando acessórios básicos? #WTF #DellSpam",,subjetiva
2179,0,meo not da Dell ta vuando amoo :) o meo outro dei pra minha mãe sou um amor neh,,objetiva
2180,1,"a bateria desse not da dell dura pra caramba, estou c ele desde antes das 7 da noite, e só agora vou carregar.",,subjetiva
2181,1,Comprei meu not da Dell ihuuu,,subjetiva
2182,0,hoje vou na Dell com pra meo not :),,objetiva
2183,0,"@martins_ana Concertos de Pop Dell’Arte são (quase sempre) mágicos. Alguns mates não alinham.It’s not the song, it’s the singer. Silly.",,objetiva
2184,1,depois de MacBook os melhore not são da dell meu deus aquilo era desumano de bom,,subjetiva
2185,0,"tinha uma época que eu tinha 4 tumblr, quando meu not da dell maravilhoso ainda n tinha estragado",,objetiva
2186,0,To com not da sansung e da Dell agora :),,objetiva
2187,-1,"A tela do not fico preta, ai liguei na dell pra resolve e agora to aqui no telefone ja faz mais de 1 hr",,subjetiva
2188,0,"Vende-se Not Dell Vostro 3500 - HD 500 - 4GB - R$ 1.000,00. 99953-7363. 3 anos de uso....uso doméstico.",,objetiva
2189,0,"Super normal, você chegar na loja comprar um not e o vendedor junto com a promotora da Dell te pedem para tirar foto com você.",,objetiva
2190,0,"e vou aposentar esse not, pois o meu novo da dell chega em mais ou menos 2 dias!",,objetiva
2191,-1,"Fui no site da Dell pra comprar um Not, vi e ja comprei, ai fui na Americanas bisbilhotar e o mesmo not ta absurdamente mais barato",,subjetiva
2192,0,"Check out Dell E177FP 17"" LCD Monitor http://www.ebay.co.uk/itm/111569495442 … #harrogate #not #long #left #dell #monifor #cheap",,objetiva
2193,1,"quero meu notebook da dell de volta pfvr, esse novo not as good",,subjetiva
2194,0,o not que talvez eu va ganhar é da Dell,,objetiva
2195,0,Aquele momento que a dell me manda um email pra comemorar o 1 ano do meu not,,objetiva
2196,0,Vou me colocar de plano de fundo no not da minha mãe porque ela me ama ?,,objetiva
2197,0,O carregador do meu not quebrou ?,,objetiva
2198,0,esse ano vou comprar um not pra mim acho que da dell,,objetiva
2199,-1,Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/14658650/dell-computadores-do-brasil/notebook-vostro-5470-com-problema-que-nao-tem-solucao/ …,,subjetiva
2200,-1,"@Dell agora é Procom! Nem Reclame Aqui adianta mais! Fiquem atentos! Não comprem! Não presta! 3 dias esperando retorno, sem solução! 0 retweet 0 curtiu",,subjetiva
2201,-1,Reclame Aqui - Dell Computadores do Brasil - Equipamento com problema desde a aquisição http://fb.me/1Dc0didjI,,subjetiva
2202,-1,E eu que sempre recomendei a Dell. #QueDecepção http://www.reclameaqui.com.br/14610673/dell-computadores-do-brasil/brincando-de-lego/ …,,subjetiva
2203,-1,Reclame Aqui - Dell Computadores do Brasil - Tablet Dell Venue 7 3741-A10 - Não comprem de jeito... http://fb.me/6OyapnzOv,,subjetiva
2204,-1,Reclame Aqui - Dell Computadores do Brasil - Inspiron 14z 5423 parou de funcionar após... http://fb.me/6QAY6D6Sl,,subjetiva
2205,-1,Comprar memória pro notebook? Impossível! O jeito é reclamar da Dell no @ReclameAQUI: http://www.reclameaqui.com.br/14509101/dell-computadores-do-brasil/impossivel-adicionar-memoria-ao-notebook/ … @DellnoBrasil @Dell @Dellajuda,,subjetiva
2206,-1,Reclame Aqui - Dell Computadores do Brasil - VENDE A GARANTIA E NÃO CONSERTA O EQUIPAMENTO.... http://fb.me/4rQgIBNCv,,subjetiva
2207,-1,Não atualizem seus notebooks DELL para o windows 10. Queima a placa-mãe!!! http://www.reclameaqui.com.br/14337742/dell-computadores-do-brasil/dell-inspiron-14z-5423-nao-liga-apos-atualizacao-para-windo/ …,,subjetiva
2208,-1,"@DellAjuda Agora que fui ver o ranking da Dell no ReclameAqui, só 29% das reclamações voltariam a fazer negócio, acho q entrei em uma furada",,subjetiva
2209,-1,"Você acha que a @Dell tem notebooks com uma qualidade superior, você está enganado. #dell #dellLIXO #NÃOCOMPREDELL http://www.reclameaqui.com.br/14295761/dell-computadores-do-brasil/notebook-dell-qualidade-ruim/ …",,subjetiva
2210,-1,Reclame Aqui - Dell Computadores do Brasil - Preciso da Minha Chave de Ativação e a Dell esta... http://fb.me/4N5neMF6I,,subjetiva
2211,-1,Dá uma olhada nessa reclamação contra @Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/14164806/dell-computadores-do-brasil/suporte-nao-e-confiavel/ … #dell,,subjetiva
