,Unnamed: 0,texto,rótulo,rótulo_texto
8401,8403,"cada um tem sua razão para querer estar lá - fama, dinheiro, aventura.",0,objetiva
8402,8404,"o aventureiro australiano Steve Irwin, também conhecido como o caçador de crocodilos, evitou o rolo da morte e capturou outro crocodilo mal-humorado, esperando salvá-lo dos caçadores furtivos.",0,objetiva
8403,8405,"quando os mercenários alcançam, sam, jake e o resto de sua comitiva se encontram nas garras do gallo sedento de sangue.",0,objetiva
8404,8406,"parece outra excursão inteligente, embora inútil, ao abismo, e é mais ou menos assim que acontece.",1,subjetiva
8405,8407,"basta ver Huppert tramando, com seus olhos pequenos e inteligentes tão firmes quanto qualquer vilão noir, e apreciar a teia de tensão perfeitamente montada que o chabrol tece.",1,subjetiva
8406,8408,"marcado por cicatrizes do passado e rapidamente se esgotando, Graham se vê enredado em um monte de loucura, sacrificando seu trabalho, sua família e, acima de tudo, sua própria vida, para acabar com o puro mal.",0,objetiva
8407,8409,"com o passar dos anos , a idosa Patrícia recebe a visita de . . . francis .",0,objetiva
8408,8410,a união familiar fica em segundo plano para a rivalidade entre as famílias e a ambição no local de trabalho & # 133 ; subtramas inteiras não têm explicação ou mesmo relevância de enredo .,1,subjetiva
8409,8411,"muitas pessoas acreditavam que max tinha um dom, mas ele estava tão chateado com a morte de sua mãe, que ele ignorou propositalmente seu ``presente``, até que um dia ele tem um sonho perturbador sobre uma garota sendo estuprada e sequestrada.",0,objetiva
8410,8412,"( Leslie mann ) interpreta sua namorada , que também quer que ele pague $ 30.000 pela entrada de uma casa ; e ( Tom Green ) interpreta seu amigo , que é uma má influência para ele .",0,objetiva
8411,8413,"as pinturas projetadas a laser proporcionam uma beleza encantadora, enquanto russell e dreyfus são um par romântico de corações, preciosamente expostos à medida que a história os encurrala.",1,subjetiva
8412,8414,"o roteirista/diretor david caesar se delicia com o sabor local com um filme extremamente agradável sobre a mudança dos tempos , culturas conflitantes e os prazeres de uma pizza bem feita .",1,subjetiva
8413,8415,"um dia, tobias vê caroline, uma ex-colega de escola do leste.",0,objetiva
8414,8416,a história que o filme conta é sobre o vício de Brian de Palma nos tropos de suspense de calorias inúteis que quase arruinaram sua carreira.,1,subjetiva
8415,8417,"o caminho de Oscar para seu verdadeiro amor é ainda mais atravessado por diane, a melhor amiga de Eve que, uma noite, usando o lenço perfumado emprestado de Eve, oferece a ele conforto temporário em um encontro não convencional.",0,objetiva
8416,8418,"terror at tate manor é um filme de terror independente ambientado em uma casa assombrada real, rica em avistamentos de fantasmas e espíritos, e bastante ativo durante as filmagens.",0,objetiva
8417,8419,os dois unem forças para descobrir quem a quer morta e por quê .,0,objetiva
8418,8420,"o ex-namorado do psiquiatra assassinado rapidamente se torna o principal suspeito, um personagem fanático chamado choi.",0,objetiva
8419,8421,"ao contrário do estereótipo dos sem-teto , a existência de jack é regida pela disciplina .",0,objetiva
8420,8422,"uma jovem caçadora de recompensas que ganha a vida rastreando sims, encontra-se a improvável aliada de um detetive de polícia que suspeita que o cyberlink está sendo pervertido para um propósito insidioso e mortal.",0,objetiva
8421,8423,"andersson cria um mundo que é ao mesmo tempo surreal e perturbadoramente familiar; absurdo, mas tremendamente triste.",1,subjetiva
8422,8424,ela mata chow lui com cianeto escondido em um par de óculos de sol.,0,objetiva
8423,8425,j & # 243; hann é um proprietário de pousada de 30 anos isolado do mundo exterior após a morte de seu pai.,0,objetiva
8424,8426,um filme que perde de vista a própria história .,1,subjetiva
8425,8427,"este é um cinema histórico sem o bálsamo da ideologia do pensamento correto, seja liberal ou conservador. A bravura e integridade do Sr. Scorsese em promover esta visão dificilmente pode ser subestimada.",1,subjetiva
8426,8428,"após um apocalipse nuclear, toda a paisagem é uma ruína desértica, exceto por uma pequena ilha paradisíaca onde el toro está enterrado.",0,objetiva
8427,8429,"a história, que tem alguma semelhança com o clube da luta, é sobre um ringue de luta clandestino organizado por quatro chefes.",0,objetiva
8428,8430,"obcecada com seu trabalho projetando sets de filmagem, Fran insiste que cada adereço seja a coisa real & # 173 ; mesmo que seja um par de olhos de rinoceronte ou um dedo humano.",0,objetiva
8429,8431,mas logo eles recebem um ``sinal`` e são chamados de volta à ação quando um pastor é assassinado em uma igreja de Boston e a cena do crime é encenada para parecer obra dos santos.,0,objetiva
8430,8432,. . . a esperteza da imagem é ironicamente silenciada pelas mesmas pessoas que pretendem fazê-la brilhar.,1,subjetiva
8431,8433,"sheridan tinha uma conta maravilhosa para trabalhar, mas, curiosamente, ele a dilui, transformando coragem e vulnerabilidade em leitura leve.",1,subjetiva
8432,8434,"se o filme estivesse em mãos menos capazes, o assunto poderia facilmente ser ridicularizado, mas Huppert e Haneke conseguem manter a credibilidade intacta, pelo menos até certo ponto.",1,subjetiva
8433,8435,"flanery, no entanto, continua a prendê-los com uma arma cheia de festim quando ele os vê novamente.",0,objetiva
8434,8436,vijay singh rajput (amitabh bachchan) é um gerente peculiar do banco vilasrao jefferson.,0,objetiva
8435,8437,"`` cabelo crescendo `` é uma comédia perversa sobre três amigos de vinte e poucos anos chegando a um acordo com seus vícios que usa diálogos originais e espirituosos para empurrar uma história de amizade entre um jogador, um sarcástico gen. x'er, e uma viciada em sexo .",0,objetiva
8436,8438,"huppert dá a erika uma personalidade que é tão intrigante que você se pega olhando hipnoticamente para ela, tentando entendê-la e imaginando se ela vai quebrar.",1,subjetiva
8437,8439,contém o mesmo tipo de observação de classe inteligente que foi apresentada em gosford park.,1,subjetiva
8438,8440,18 anos atrás joe ( travolta ) teve a chance de realizar seu sonho de dirigir seu primeiro filme em hollywood .,0,objetiva
8439,8441,parte da longa e nobre tradição (pelo menos desde os anos 90) de indies americanos falados e dirigidos por conjuntos.,1,subjetiva
8440,8442,"se o último esforço de [ jaglom ] não é o diretor em sua forma mais brilhante , algumas de suas réplicas ainda valem a pena ouvir .",1,subjetiva
8441,8443,"ela frequentemente oferece sua hospitalidade a uma prostituta de 16 anos, gré goire, um jovem que se tornou seu amigo.",0,objetiva
8442,8444,"exploração constantemente tocante, surpreendentemente engraçada, semi-surrealista do ato criativo.",1,subjetiva
8443,8445,"como eu me acomodei em minhas memórias da Segunda Guerra Mundial, eu me encontrei estranhamente comovido até mesmo pelos artifícios mais bregas e banais.",1,subjetiva
8444,8446,"infelizmente, como escritor, o Sr. montias não é tão bom para sua equipe quanto como diretor ou ator.",1,subjetiva
8445,8447,"uma caricatura de 94 minutos de proporções incomparáveis, o escritor-diretor Parker parece sair de seu caminho para transformar a farsa de identidade equivocada clássica da sagacidade lendária em um hokum brutalmente laborioso e sem graça.",1,subjetiva
8446,8448,"parece uma daquelas produções inventadas, únicas em Hollywood, onde atores de renome fazem grandes performances criadas com o único propósito de gerar conversa sobre oscar.",1,subjetiva
8447,8449,"quando a terra estava sendo invadida por geleiras, e os animais estavam correndo para se salvar da próxima era do gelo, uma preguiça estúpida chamada sid, um mamute lanudo chamado manny, um tigre dente-de-sabre chamado diego e uma bolota. amoroso esquilo dente de sabre chamado scrat são forçados a se tornar heróis improváveis.",0,objetiva
8448,8450,". . . começa com promessa, mas encalha depois de ser enredado em seu próprio enredo emaranhado .",1,subjetiva
8449,8451,o caos se instala quando os patronos do estabelecimento se unem para lutar por suas vidas.,0,objetiva
8450,8452,"ambos acabam experimentando mais emoção do que mickey jamais poderia conjurar em orlando, quando se encontram com bandidos e uma criatura lendária.",0,objetiva
8451,8453,mas seu marido sempre a impediu de perceber esse fato.,0,objetiva
8452,8454,"o chateau pertence a Rudd, cujo retrato de um flakeball dependente de terapia jorrando malapropismos franceses... é uma piada ininterrupta.",1,subjetiva
8453,8455,amor bêbado principalmente fintas e golpes; pelos padrões de Anderson é estritamente leve. mas sandler entrega o tipo de desempenho de nocaute que mesmo seus defensores mais firmes provavelmente não perceberam que ele tinha nele.,1,subjetiva
8454,8456,eles rapidamente percebem que a resposta para seus problemas e a chave para sua felicidade não está em alcançar uma pontuação perfeita .,0,objetiva
8455,8457,"o fenômeno de animação e jogo que atingiu o pico cerca de três anos atrás está realmente morrendo lentamente, se a má qualidade do pokemon 4 é alguma indicação.",1,subjetiva
8456,8458,"pertence a daniel day-lewis tanto quanto a martin scorsese; é uma atuação memorável em um filme grande, atrevido, perturbador, incomum e de grande sucesso.",1,subjetiva
8457,8459,"o filme conta a história de um fisiculturista ex-campeão estadual altamente inteligente da pequena cidade de Ohio que se tornou obcecado por sua pesquisa científica e, consequentemente, deixou seu físico de classe mundial ir.",0,objetiva
8458,8460,"no entanto, a maneira pela qual ele decide suicidar-se é bastante peculiar: ele se deixa ser sequestrado por um culto, cujos membros o tratam como seu ``rei`` por um ano (ele recebe um castelo, concubinas, presentes , etc . . . ) , e depois assassiná-lo como expiação por seus pecados anuais ",0,objetiva
8459,8461,"como todos os outros filmes do Seagal , só que mais alto e sem aquele rabo de cavalo bobo .",1,subjetiva
8460,8462,aquele velho ditado sobre as mulheres serem incognoscíveis ganha uma nova e estimulante interpretação em morvern callar.,1,subjetiva
8461,8463,uma comovente história de amor e um drama instigante sobre uma jovem enfermeira católica que secretamente se apaixona por um menino com uma doença terminal no mundo propriamente dito de 1957.,0,objetiva
8462,8464,"não tendo dinheiro suficiente, ele furiosamente tenta estuprá-la.",0,objetiva
8463,8465,"mas quando De niro descobre que a mulher foi alvo de assassinato, ele e seu colega de quarto agorafóbico são forçados a deixar o apartamento (após seis anos) para salvar sua vida.",0,objetiva
8464,8466,"onde a barba de Janice vacila em seus aspectos reciclados, implausíveis, e cede em ritmo, ela sobe em sua coragem e emprego cômico.",1,subjetiva
8465,8467,eu encorajo jovens e velhos a irem ver esta reviravolta única e divertida no clássico conto da baleia - você não vai se arrepender!,1,subjetiva
8466,8468,"enquanto [hill] aprendeu novos truques, os truques por si só não são suficientes para salvar este filme de boxe sem vida.",1,subjetiva
8467,8469,"espirituoso, charmoso e, em última análise, retrato empático de um titã da indústria que era uma vez.",1,subjetiva
8468,8470,dezenas de momentos te pegam e tiram o fôlego .,1,subjetiva
8469,8471,"através do espelho é um horror psicológico detalhando o caminho da obsessão de um homem que culmina em loucura, medo e, finalmente, morte.",0,objetiva
8470,8472,"em um jogo final, johnathan e sua equipe têm que lutar pela mera sobrevivência contra seu verdadeiro oponente - seu chefe alexi petrovich.",0,objetiva
8471,8473,"no caminho, águia relutantemente vem em auxílio de romy, uma garota atrevida que acabou de roubar 600 de sua vida.",0,objetiva
8472,8474,calendar girls é sobre as mulheres do instituto feminino de rylstone no norte de yorkshire.,0,objetiva
8473,8475,aproveite o que é; você pode se odiar mais tarde.,1,subjetiva
