,FRASE,OBJ/SUBJ
6693,eu estava com muito medo de que mesmo na ficção científica pudesse haver algo wtf ( eminente de sim espaciais :d ) . ,subjetiva
6694," ingênua , mas rica em cenários e nutritiva .  ",subjetiva
6695," eu vi os primeiros episódios e não vou assistir mais , e se visse , minha classificação provavelmente cairia .  ",subjetiva
6696," uma grande surpresa , talvez os amoleces não fiquem com apenas uma boa foto - number .  ",subjetiva
6697," eu nem sei se algum anime tem mais de quatro sequências ( não conto produções japonesas ) , mas eu não teria medo de uma quinta parte da era do gelo se vier com uma ideia interessante novamente e de preferência novamente com a avó do sid :)  ",subjetiva
6698,o mito bourne fez exatamente isso ao pé da letra . ,subjetiva
6699,às vezes nos perdemos na confusão dos diálogos profissionais . ,subjetiva
6700," eu me diverti muito assistindo por number horas , e esperar pelo próximo episódio às vezes era excruciante .  ",subjetiva
6701," a segunda metade já é muito lenta , o final é mais um lançamento .  ",subjetiva
6702,porque quem subiria lá uma segunda vez . ,subjetiva
6703," martin é bem gordinho , não se envolve muito em eventos e , quando o faz , é mais o rabo de will .  ",subjetiva
6704," no geral , no entanto , parece bastante disperso , apressado , sem suco e , acima de tudo , sem atmosfera .  ",subjetiva
6705," sempre me interessei pela organização shell , mas estava um pouco curioso para ver como a marvel se sairia em forma de série .  ",subjetiva
6706," um drama brilhantemente filmado sobre o desamparo humano , a velhice , a solidão , mas principalmente sobre a amizade sozinho - ruim .  ",subjetiva
6707," do ponto de vista de um princípio moral superior , não assistir a este filme brilhante não é um crime , mas de qualquer forma , se ainda houver quem tenha um ' a ' para este filme de mais de cinquenta anos , eles devem corrigir isso muito rapidamente .  ",subjetiva
6708,só recentemente descobri este filme . ,subjetiva
6709," tantas alunas bonitas e nem um único mamilo , é uma merda .  ",subjetiva
6710," qual é o ponto quando o filme é tecnicamente bem feito , mas é um tédio descarado sobre nada .  ",subjetiva
6711," a última aventura dos famosos mosqueteiros , que provam que o lema um por todos , todos por um ainda se aplica após vinte anos .  ",subjetiva
6712," o papel da jovem foi interpretado por biraia famulo , atriz austríaca conhecida pelas comédias e filmes eróticos dos anos number . o roteiro foi escrito por mario d'alcala .  ",subjetiva
6713,inter és soante thriller pouco conhecido com frank sinatra e esterlina hayden . ,subjetiva
6714," um filme de guerra mediano , mas com uma dimensão espetacular de ação .  ",subjetiva
6715," e assim , em vez de ' a mais bela história de amor ' ( como li aqui ) , fiquei com um tédio brutal em que realmente não acreditava em nada .  ",subjetiva
6716,a tensão combinada disfarçada de drama profundo deixou uma marca clara em minha experiência do mundo . ,subjetiva
6717," klaus é compreensivelmente terrivelmente previsível , o espectador sabe como vai acabar .  ",subjetiva
6718," e o querido aru afã também desenvolveu a imagem de um chef que prepara refeições que todos podem pagar , depois do intrometido inspetor de alimentos .  ",subjetiva
6719," no entanto , a ideia em si é muito engenhosa .  ",subjetiva
6720,embaraçoso e alemão nisso . ,subjetiva
6721," o diretor do bombando de arnold escalou o jovem jackie palmer em seu próximo filme de ação decente , que deu seu melhor papel no cinema aqui .  ",subjetiva
6722,então eu coloquei o cadê no drive e eis . ,subjetiva
6723," o resto não é exatamente ruim , mas você pode ouvir muito o farfalhar do papel , há grandes coincidências em todos os lugares e os personagens de repente são mais como marionetes .  ",subjetiva
6724,este último é o principal . é preciso transmiti-lo e superá-lo juntos . ,subjetiva
6725," então number estrelas para mim , me diverti do início ao fim e gostei do fato de também me fazer pensar um pouco sobre o que aconteceu nos episódios anteriores e como se encaixa neste .  ",subjetiva
6726," no entanto , mesmo sem o clímax cavalheiresco , é um padrão comum para louva-a - de us e , além disso , bijus ai proibiu esguichos sob pena de garfos em brasa eternamente empalados na bunda , então o pai pós-apocalíptico do ano provavelmente mergulhou desprotegido apenas porque ele é demente , ou assim que todo mundo seria , e junto com nós espiões , eles desfrutaram um pouco daquela adrenalina canibal .  ",subjetiva
6727," esperava mais ação , o que falta desesperadamente com algumas exceções , e acima de tudo , a quantidade de personagens circulando por aqui me confundiu muito .  ",subjetiva
6728," é muito estranho , a ponto de ser um pouco ' assustador ' , que um escritor malsucedido de quarenta anos , mal capaz de cuidar de si mesmo , faça amizade com uma garota do ensino médio um tanto estranha , mas ainda mais ou menos normal , e em que condições .  ",subjetiva
6729," uau , para um filme alemão foi uma explosão .  ",subjetiva
6730," a vida torce sensualmente seus quadris , prende a respiração com excitação e tenta flertando o significado da experiência .  ",subjetiva
6731,eu recomendo a todos os pais que têm filhos pequenos e atualmente estão hesitando em qual conto de fadas jogar ! ! ! ,subjetiva
6732," na forma em que tive a honra de vê-lo , ficou muito bom ! ! !  ",subjetiva
6733," foi colorido e sangrento , épico e indescritível , brutal e cheio de amor .  ",subjetiva
6734," eu reconheço a presença de estrelas atuantes , mas elas não receberam espaço suficiente e seu potencial permaneceu sem uso , veja rogue ben .  ",subjetiva
6735," mas você gradualmente se apaixonará por todos os membros da família james , e mais divertido você terá .  ",subjetiva
6736," uma vitória completamente inesperada de uma pessoa que , pelo menos de acordo com a imagem que foi retratada no filme , não estava jogando para nada .  ",subjetiva
6737,mas quem mais derrubou o filme foi inesperadamente corrico dessa vez . a música às vezes parecia que ele estava puxando gatos pelo rabo . ,subjetiva
6738," não foi ruim lá , mas não foi a mesma coisa , e eu realmente não preciso do ator martin desdar .  ",subjetiva
6739," aqui eu gostaria de salientar que este é provavelmente um dos melhores filmes russos da época em seu gênero , feito antes do colapso da união soviética .  ",subjetiva
6740," no entanto , eu me diverti muito com a segunda parte , e se você não espera milagres ou um pico artístico dela , não precisa se decepcionar .  ",subjetiva
6741," cinco estrelas após duas séries , e se a série continuar no mesmo ritmo e espírito , a classificação provavelmente permanecerá .  ",subjetiva
6742," e é disso que trata biografia raja , do amor do espectador com o filme , ou melhor , com o ' seu ' cinema , onde viveu muitos momentos inesquecíveis .  ",subjetiva
6743," en tão este é o meu favorito absoluto . uma história linda , agradável , maravilhosa , adorável da minha amada paris . sempre no meu top number  ",subjetiva
6744,acho que van-damme deveria ter filmado algo parecido com mais frequência . ,subjetiva
6745," efó it os no estilo de incentivo segundo , profundidade emocional , lição de moral .  ",subjetiva
6746," talvez um filme muito unilateral baseado em uma autobiografia , mas dá pelo menos uma visão da vida de uma pessoa e político excepcional .  ",subjetiva
6747," pareceu - me que não havia quase nada acontecendo nas duas primeiras partes e eles deixaram tudo para o último capítulo , mas isso não poupa o tédio de antes .  ",subjetiva
6748,eu me pergunto se haverá uma continuação ou não . ,subjetiva
6749," ou por que arrumar outra esposa : ' e quando minha primeira esposa não conseguiu cuidar da casa , consegui outra esposa .  ",subjetiva
6750," até a cidade do entretenimento e dos jogos de azar , las vegas , provou ser um cenário bem escolhido para o roteiro .  ",subjetiva
6751," a música magistral de troiana nos acompanhou ao longo do filme , assim como há vinte anos com o magistral ' rostinho do imperador ' do animado frank .  ",subjetiva
6752," então , neste trabalho ele era muito mais jovem do que na série potter , mas mesmo em uma idade mais jovem ele tinha seu segredo - ele mesmo não poderia destruir edward , porque na escola ambos fizeram um pacto de sangue e amizade .  ",subjetiva
6753,foi impiedosamente banido uma semana após a estreia . ,subjetiva
6754," um tema clássico , quando sua esposa é sequestrada , as pessoas ao seu redor te ferram e você começa a agir por conta própria .  ",subjetiva
6755," me és amor antes de se apresentar como o áspero e taciturno ' mad max ' , o jovem mel gibson interpretou um jovem ingênuo que vive seu primeiro amor com uma mulher vários anos mais velha .  ",subjetiva
6756," final en te algo novo e não a mesma coisa repetidamente , super  ",subjetiva
6757," mas estou convencido de uma coisa - a versão de sendero certamente seria muito mais ' sony de ian ' do que a travessura desse produtor ( aliás , também usei a frase ' iguape és suras do produtor ' em conexão com o encurtamento do vingadores em trinta minutos , e tolamente esperava que o estúdio de aprender com esse erro , mas acabou exatamente o oposto ) .  ",subjetiva
6758," por muito tempo , fui enganado pela capa e pela descrição do filme , esperando uma comédia absurda sobre um boxeador entre bailarinas .  ",subjetiva
6759," / depois de mais de dois anos , assisti o filme antes de exibir o segundo , e estou surpreso com o quão rigoroso eu fui sobre isso , estou adicionando uma estrela .  ",subjetiva
6760,talvez pudesse ter sido um pouco menos artístico e colocar um pouco mais de adrenalina lá . ,subjetiva
6761," para alguns , os visuais eram kitsch , pelo contrário , eu gostava deles , mas provavelmente é só isso que vou elogiar .  ",subjetiva
6762," uma imagem clássica que não se desvia de nada , com uma extração impecável de algo .  ",subjetiva
6763," se não fossem as cenas engraçadas , a excelente dupla de jones & smith , frank e os vermelhos , valeria a pena o velho branco .  ",subjetiva
6764,o filme me pareceu meio estéril . ,subjetiva
6765," mas tenho vontade de assistir de novo , o que nem sempre acontece comigo .  ",subjetiva
6766," :-) eu nunca soube usar a palavra corretamente , mas depois de desfrutar deste petisco absolutamente único , até um cego deve conhecê-lo .  ",subjetiva
