,FRASE,OBJ/SUBJ
4706," és te é um filme tão respeitoso quanto os fãs de bart poderiam esperar , embora os amantes do livro possam se perguntar por que é necessário .  ",subjetiva
4708," o filme é tão artificial , absurdo e estereotipado que , pensando bem , a prateleira do dia anterior seria um local mais apropriado para armazená-lo .  ",subjetiva
4713," com en as de cozinha jogando como metáforas óbvias e alegres para estados de espírito e relacionamentos , principalmente martha deixa alguns elementos pendurados que provavelmente deveria ter arrumado .  ",subjetiva
4715,o filme serve como uma valiosa cápsula do tempo para nos lembrar do horror devastador sofrido por todo um povo . ,subjetiva
4716," reinventa en de antem en te , considerando que baiar é um ex-editor de filmes , o filme é bastante instável .  ",subjetiva
4719,uma sátira carinhosamente pateta que não tem medo de dar cotoveladas quando necessário . . . ,subjetiva
4723,ascos és e não nos dá um personagem que vale a pena dar a mínima . ,subjetiva
4724,apor és en está um punhado de peças virtuosas e oferece uma boa quantidade de diversão desprezível e excêntrica . ,subjetiva
4726,uma coisa que você tem que dar crédito a eles : a mensagem do filme é consistente com as mensagens defendidas no trabalho de vídeo anterior da empresa . ,subjetiva
4727," um filme que cumpre amplamente a promessa épica de seu título , entretendo , esclarecendo e encorajando os espectadores com sua premissa e execução enganosamente simples .  ",subjetiva
4728," o filme é complexo , intrincado , interessante e quase hipnotizante , até que charlie fica preso ( o roteiro que ele está escrevendo é o que você está assistindo ) . do valor geral de entretenimento .  ",subjetiva
4729,é simplesmente delicioso ver um ator como michel serrá-la fazer suas coisas . ,subjetiva
4730," de apojado quase inteiramente de ferramentas como nudez , palavrões e violência , labute consegue fazer alguns pontos sobre o homem moderno e sua problemática busca pela conexão humana .  ",subjetiva
4732," há um pouco de carne temática nos ossos da rainha dos condenados , como ditam suas origens em um romance de anne rice , mas geralmente , é um filme que enfatiza o estilo sobre o caráter e a substância .  ",subjetiva
4733," ca parte aura aquele elemento perverso do kafkaesque onde a identidade , da noite para o dia , é roubada e substituída por um ` ` outro perseguido . ` `  ",subjetiva
4735," number minutos de pokemon podem não durar 4ever , apenas parece que sim . meu único desejo é que bonsai pudesse me levar de volta a um tempo antes de eu ver esse filme e eu pudesse simplesmente pular .  ",subjetiva
4739,és te filme é mais divertido do que muitos daqueles contos altos que hollywood chama de longas-metragens . ,subjetiva
4740,pule o trabalho para vê-lo na primeira oportunidade . ,subjetiva
4741," isso parece tão bobo que você não ficaria surpreso se aba , lúcifer e o resto do time a fossem vistos perseguindo em uma van preta e vermelha .  ",subjetiva
4746,altos crimes trabalham para nos manter envolvidos e nos fazer cuidar . ,subjetiva
4749," não tem nenhuma razão de existir , além de empregar crianças de hollywood e pessoas que devem favores a seus pais famosos .  ",subjetiva
4750," a secretária ` ` é propriedade de seus colegas de elenco , ellis e miller . maggie kg . faz um avanço incrível em seu primeiro papel de protagonista e devora a tela .  ",subjetiva
4751," uma surpresa deliciosa porque apesar de todo o drama dos bastidores , este é um filme que conta histórias que funcionam - - é encantador , é comovente , é engraçado e parece profissional .  ",subjetiva
4753,é melhor apreciado como uma imersão em uma terra de brinquedos tridimensional equipada com engenhocas caprichosas suficientes para preencher mil salas de jogos . ,subjetiva
4754," um saco distintamente misturado , as explosões ocasionais de escrita afiada alternando com muito desleixo e os momentos obrigatórios de gosma sentimental .  ",subjetiva
4755," algo aquém dos tremores na cena bom moderna : nem tão engraçado nem tão inteligente , embora uma maneira agradavelmente despretensiosa de passar noventa minutos .  ",subjetiva
4757,o filme é lindo de se ver e envolve a pessoa em uma sensação de luta épica - interna e externa - que é muito rara nas produções mais apressadas de hollywood . ,subjetiva
4758,é pretensioso de uma forma que beira o amadorismo . ,subjetiva
4759," no final , a única justificativa de ted bunda é o fascínio comum , mas inexplorado do diretor com o maníaco frustrado ; não há ponto maior , e pouco contexto social .  ",subjetiva
4761," é mudo divertido tapado bobo , uma nova franquia inspirada nos filmes de títulos que não está longe do pornô que seu título promete ; o filme é uma verdadeira orgia de acrobacias ultrajantes .  ",subjetiva
4765," com ` ` chia , o assassino ` ` , higashi apanhador , o cineasta mais selvagem do japão nos dá um combatente do crime carregando mais bagagem emocional do que batman . . .  ",subjetiva
4768,uma bagunça vil e incoerente . uma cópia escrota do brilhante ' vi de brome ' de david rosenberg ,subjetiva
4773," ` ` o anel ` ` é praticamente uma cópia em inglês do filme que o inspirou , e carrega os mesmos pontos fortes e falhas .  ",subjetiva
4774,nair não trata os problemas com leviandade . ela permite que cada personagem enfrente seus problemas de forma aberta e honesta . ,subjetiva
4777,isso ajuda aquele lilá bow wow . . . diminui seu ato de gangster minúsculo para interpretar alguém que se parece com uma criança de verdade . ,subjetiva
4779," pirotécnicos cinematográficos à parte , a única coisa que avara parece se importar são risadinhas maldosas e platitude . faz sentido que ele voltou para a escola para checar as garotas - seu filme é uma ideia de diversão de um garoto de fraternidade .  ",subjetiva
4780," o roteiro , as piadas , os personagens são todos direto para vídeo , e é aí que este filme deveria ter permanecido .  ",subjetiva
4781," se você ama a música , e eu amo , é difícil imaginar se divertir mais assistindo a um documentário . . .  ",subjetiva
4782," o roteiro é um desastre , com mensagens enjoativas e personagens cansativos .  ",subjetiva
4784," apo en as um beijo quer desesperadamente sair como um filme fantasioso sobre os problemas típicos das pessoas comuns . mas é ambientado em um mundo que é muito , muito distante daquele que a maioria de nós habita .  ",subjetiva
4785," parte diário de viagem , parte retrato da estrada , parte meditação sobre classe , mortalidade e intimidade , este pequeno filme extraordinário pode ser o prenúncio perfeito do verão , tão astuto quanto fumegante .  ",subjetiva
4789," . . . desagradável , desinteressante , sem graça , e completamente , totalmente inepto .  ",subjetiva
4791," quando perry soca um touro na fazenda moore , é apenas uma questão de tempo até que ele tenha vantagem em assuntos do coração .  ",subjetiva
4793,poucos filmes deste ano foram tão resolutos em sua nudez emocional . ,subjetiva
4795,eu não me importo que não haja enredo neste confronto antonio banderas-lucy liu . ainda é terrível ! ,subjetiva
4798,ian enfatiza o isolamento desses personagens ao limitar a cor ao quintal de liana . ,subjetiva
4804," um primeiro trimestre forte , um segundo trimestre um pouco menos , e um segundo semestre médio .  ",subjetiva
4805," ' a guerra das rosas ' , ' és tilo lixo de trailer . divertido , mas como atirar em peixes em um barril .  ",subjetiva
4806," como uma espécie de programa pubs colorido e dramatizado , frida faz o trabalho . mas , para isso , por que não assistir a um documentário ?  ",subjetiva
4807," em suma , é uma execução muito boa de uma história que é muito mais rica do que as que os roteiristas de ação de hollywood costumam inventar por conta própria .  ",subjetiva
4811," não consegue explorar satisfatoriamente sua política de gênero , emoções de gênero ou humor inerente .  ",subjetiva
4812,vil e brega são os dois melhores adjetivos para descrever navio fantasma . ,subjetiva
4813," . . . muito engraçado , muito agradável . . .  ",subjetiva
4814," compre en de , de uma forma que fala com força suficiente sobre os mecanismos da pobreza para transcender o cinema bastante simplista .  ",subjetiva
4818,não é tão ruim quanto desagradável : precisamos de dramas de suspense de sequestro agora como precisamos de romances apocalípticos . ,subjetiva
4820,o perfil alegre de desespero emocional de chefia é dolorosamente honesto e deliciosamente atrevido . ,subjetiva
4822," tudo o que a senhora . jovovich , como a heroína santificada , tem que fazer é parecer radiante , sobriamente determinada e levemente alarmada enquanto força portas abertas , empunhando chaves inglesas e monstros fugindo .  ",subjetiva
4825," se você puder manter seus olhos abertos em meio a todo o sangue e sangue , você verá que del toro trouxe uma gravidade inesperada para a lâmina ii .  ",subjetiva
4826,era apenas uma questão de tempo até que algum produtor experiente visse o sucesso potencial inerente à mistura de bolha de boi e gosma hugh . ,subjetiva
4830," [ não ] não importa quanto bem os atores irão gerar , o showtime eventualmente se dobra sob sua própria magreza .  ",subjetiva
4831," sim en do o bisneto do autor wells , você pensaria que o cineasta simon wells teria mais reverência pelo material . mas esse insucesso custoso está muito longe tanto do livro quanto do amado filme  ",subjetiva
4832," és te é um filme de cartaz , uma homenagem medíocre a filmes como eles !  ",subjetiva
4834," assistir a química entre freeman e judd , no entanto , quase faz esse filme valer a pena ver . quase .  ",subjetiva
4836,as separações e encontros obrigatórios não parecem ter muito impacto emocional nos personagens . ,subjetiva
4837,o filme inteiro é tão estereotipado e esquecível que mal acaba antes de começar a desaparecer da memória . ,subjetiva
