
texto, rótulo, rótulo_texto
"No entanto, ele deve alcançá-lo antes de Drey, que está prestes a destruir loI e, assim, destruir a última chance da humanidade de salvar seu próprio lar.",1,objectivo
Para surpresa de todos, incluindo o próprio Frost, o ex-presidente concorda com a oferta.,1,objetivo
"A conclusão da trilogia volta ao tema do amor, que, no entanto, não é apenas uma ilusão, mas um sentimento sincero e forte.",1,objetivo
Um homem bom e legal e escriba legal Kypr desinteressadamente cuida do abrigo Anna Maria e à noite no pub U Hrubián ajuda os pobres e desamparados com vários problemas legais.,1,objetivo
"Vamos tentar descobrir por que algo nos cheira tão bem... e achamos outra coisa terrivelmente repugnante.",1,objective
"Quando ele e os outros saem da sala, Wheeler, Cass e Ellis se foram.",1,objectivo
"a transição da história em quadrinhos da bela cantora para a realidade e (principalmente) de volta; a própria canção da bela e a transformação de seu tom de uma nova ode a um herói romântico em um comentário venenosamente irônico; alguns planos, por exemplo grandes unidades de aldeias e montanhas com enxames de gente pequena...", 1, objetivo
"Eles tinham acabado de lutar por Okinawa, e no meio de uma luta sangrenta, sangrenta e lamacenta, eles sentiram como se tivessem levado a pior nesta guerra.",1,objective
A menina é encontrada pelas crianças ao redor e corre para o pai.,1,objetivo
"Princesa Žalmila (L. Černíková) é chamada de Noodle Owl porque ela derrama rios de lágrimas.",1,objectivo
"O pesadelo e o inferno que se seguem não podem ser revertidos e Perseu tem apenas uma opção.",1,objective
"A unidade conseguirá sobreviver e, assim, contribuir para o sucesso da guerra que levou ao enfraquecimento fundamental do poder de Saddam Hussein no Oriente Médio?",1,objetivo
"Um filme sugestivo baseado em um videoclipe mostra imagens invisíveis ao olho humano, como os núcleos das células ou a estrutura interna dos insetos.",1,objectivo
Seja um drama sobre o amadurecimento de uma adolescente ou uma comédia sobre a ascensão e queda de um magnata do gramado.,1,objetivo
Fazendeiro Barnes é morto em um terremoto e Karen tem que cuidar de sua filha Ashley.,1,objetivo
"Em cada episódio da nossa nova série, você conhecerá grandes sonhadores que sonharam com uma casa de conto de fadas nos prédios e outros lugares mais negligenciados - e para o conto de fadas ter um final feliz, o sonho deles se tornou realidade;",1 ,objetivo
Vincent Price retorna ao seu papel como Dr. Cachinhos Dourados do filme anterior lançado nos EUA sob o título Dr. Goldfoot and the Bikini Machine (1965) e também desempenhou um papel menor como um general americano sequestrado.
O diretor americano Chris Prynoski até agora se moveu principalmente no mundo da televisão e da produção seriada.,1,objetivo
Johny Wilson é um membro da gangue de motoqueiros Riders.,1,objectivo
"Juntamente com as autoridades, eles estão iniciando um programa em Ramallah, que, entre outras coisas, deve prepará-los para aqueles momentos em que a maternidade está muito longe.",1,objetivo
A construção de um enorme parque de diversões depende exclusivamente de Bořek e sua equipe.,1,objetivo
"O papel principal do Doutor Thorne foi interpretado pelo popular Tom Hollander (Orgulho e Preconceito, Rainha Elizabeth: A Idade de Ouro, É Soda), enquanto o papel da intrigante Lady Arabella foi completamente apreciado por Rebecca Front (Death Comes to Pemberley, É refrigerante).",1, objetivo
"Quando os inocentes não são protegidos pela polícia, eles tentam resolver o problema com as próprias mãos...",1,objetivo
Georgiana, por outro lado, não conseguiu retribuir o amor do jovem aristocrata Gray (Dominic Cooper)...,1,objetivo
"A Red Tavern é uma pousada rural de propriedade da família Martin, que assassina seus hóspedes por motivos egoístas.",1,objectivo
Ele chega em seu ônibus de dois andares com sua esposa e amigos para Praga.,1,objetivo
"Depois de um tempo, quando o incidente parece ter sido esquecido, ela conhece a charmosa Shell, que sabe alguma coisa sobre o acidente mexicano.",1,objectivo
"Quando eles superarem suas próprias dúvidas e as tramas de seus inimigos, eles finalmente começarão a prosperar.",1,objective
Uma série de 23 partes do programa documental intitulado Minutos da história de Hradec Králové.,1,objetivo
"O título Naked City é baseado na publicação de Weegee e um pequeno documentário para o qual Hellinger comprou os direitos (o filme de Fellig foi mais tarde chamado Weegee's New York).",1,objective
Além disso, os próximos três mortos eram ex-funcionários do governo ou atuais (esse anel marcava um membro da Força Aérea dos EUA).,1,objetivo
"A série The Magic of the Finnish Wilderness captura a beleza intocada do deserto escandinavo, que é cheio de riquezas naturais intangíveis, como silêncio e paz, escuridão e paisagem intocada.",1,objective
"Só mais tarde ele percebe que essas são economias reservadas para financiar o novo regime nazista.",1,objetivo
Selma, de dezessete anos, vive em uma família berbere burguesa.,1,objetivo
A luta de um cientista com formigas inteligentes do Arizona.,1,objetivo
"Eles não se viam há anos, mas agora um grupo de amigos de infância se reúne em Esmirna para cuidar da doente Neziha - a mulher que ajudou a criá-los.",1,objectivo
"Sobre a Boémia da Morávia, cujo tesouro, no entanto, tem raízes portuguesas...",1,objectivo
Após anos de sono, o mítico Battra decidiu tirar um pouco do ar das profundezas do oceano e punir as pessoas por sua relação "não ecológica" com a Terra.,1,objetivo
Mas seu irmão assumiu o cuidado principal de Muskaan.,1,objetivo
"O saxofonista Tito finalmente aceita o contrato humilhante, seu companheiro de equipe prefere a independência como músico e fica no país insular...",1,objetivo
"Filip, Tomáš e René são amigos há dez anos.",1,objetivo
A história é uma continuação da parte chamada José no Egito e traz a certeza do cuidado e amor de Deus por cada pessoa.,1,objetivo
"Apenas Frank Brody (Ron Perlman) sabe a verdade sobre os horríveis experimentos de DNA que foram conduzidos aqui.",1,objective
"No entanto, quando Mavis descobre que Drácula se apaixonou pela misteriosa capitã do navio Erika, que está escondendo um terrível segredo que pode destruir fantasmas ao redor do mundo, as férias dos sonhos se transformam em pesadelo.",1,objectivo
"Dois funcionários cínicos do necrotério apostam todos os dias em quantos cadáveres serão trazidos para eles.",1,objectivo
"No entanto, um terceiro aluno, Fei Jai, aparece em cena, que, seguindo o bom conselho de um gordo alegre que domina artes marciais (Sammo Hung), decide estudar nas duas escolas concorrentes.",1,objetivo
"Ela fantasia com ele e o imagina como um mergulhador no mar, um herói de guerra e um parente próximo de Michael Jackson (ele pode até dançar assim).",1,objective
"Um concerto organizado em homenagem a Freddie Mercury, vocalista do Queen, que morreu de AIDS em novembro de 1991.",1,objectivo
"Katy finalmente vai ao hotel pegar uma arma, onde já tem muitos policiais.",1,objetivo
Durante o passeio, o guia realiza entrevistas em cada departamento com trabalhadores individuais de várias profissões.,1,objetivo
"No entanto, o submundo de Odessa é governado por um certo Vermelho (Regimantas Adomajtis), cujos assassinatos mantêm toda a cidade com medo, então Voloďa, para quem Sherlock Holmes é a autoridade máxima, sai na trilha desse criminoso.", 1, objetivo
Cada um dos clãs de alto escalão quer obter o livro para si e, portanto, todos começam a buscar a vida de Fung.,1,objetivo
Alguns espíritos podem assumir os corpos dos vivos.,1,objetivo
"Era uma criança exemplar que se preocupava muito com a mãe.",1,objetivo
Eu sou o diretor do globo e obrigado pelos peixes.,1,objetivo
"No entanto, o autor também mostra solidez no campo da filosofia e da psicanálise em profundidade, com a ajuda da qual tenta penetrar o mais profundamente possível na alma humana.",1,objetivo
"A história de uma mulher que, quase contra sua vontade, embarca em uma jornada aventureira por uma bela paisagem montanhosa para se descobrir.",1,objetivo
Depois de algum tempo, Andrew Scott, liderado por Luc Deveraux, tenta reunir todos do programa e estabelecer sua própria comunidade.,1,objetivo
"Asuta está cética, mas como a garota lhe oferece um pão "especial" e ele está com fome, ele aceita a oferta sem pensar muito.",1,objectivo
"Há um julgamento e lá fica provado que Artemísia não é virgem e então foi iniciado o interrogatório por direito de sofrimento.",1,objectivo
Eu toco guitarra na minha banda e nos demos muito bem (mesmo que nunca tenhamos tocado na frente de ninguém)!,1,objetivo
"Mas pode ser um guia para outros que se encontram parcial ou completamente no ciclo.",1,objectivo
"O principal suspeito é Maxime Duchamp, dono de um restaurante que estava perto do apartamento de Vanessa na hora do assassinato.",1,objectivo
Uma média de 30 pedidos de casamento acontecem a bordo deste trem todos os anos.,1,objetivo
"Na verdade, o pai veio pedir dinheiro emprestado ao segundo filho, Polo, que primeiro lhe prometeu, mas no final não cumpriu a promessa.",1,objectivo
"O velho guia aprende que também pode viver de forma diferente: alegre e despreocupado.",1,objetivo
"Ivan se apaixona pela princesa e o gato tem que descobrir como fazer a princesa se apaixonar por Ivan.",1,objetivo
"E assim Atsuko embarca em uma jornada para descobrir o mundo mágico, durante a qual ela conhece suas novas amigas Lotte e Sucy e juntas elas vivenciam muitas aventuras verdadeiramente mágicas...",1,objectivo
"O professor universitário Stephen Miles (Gary Bayer), sua esposa (Alana Rader), uma jovem e um vagabundo (Jerry Houser) de repente se deparam com uma sociedade onde o dinheiro é inútil, a comida é escassa, seu vizinho é seu inimigo e a opressão reina supremo.", 1, objetivo
"Personagens antigos e novos aparecem tanto do lado do mal quanto do bem.",1,objective
"A história de Dawn of the Planet of the Apes começa dez anos depois que César e um bando de outros macacos fugitivos se refugiaram nas florestas profundas perto de San Francisco.",1,objective
Uma sonda de pesquisa do planeta Marte descobriu vestígios de civilização e sinais de vida na Terra, apesar da atmosfera conter oxigênio venenoso.,1,objetivo
Algo como tolerância à privacidade (cenas grotescas com banheiro e escovando os dentes) ou mesmo algo tão ousado como o direito à própria vida não existe no caso dele.,1,objetivo
"Água em uma quantidade que encheria mais de dez bilhões de banheiras inundará uma área do tamanho do Lago Constança, muitas vezes por vários meses intermináveis.",1,objectivo
A mudança de localização descreve a mudança do centro cultural de Graz para as novas instalações do mosteiro minorita.,1,objetivo
"Mas às vezes essa divulgação de informações ou apenas diversão inocente pode degenerar em algo que pode ter consequências irreversíveis.",1,objective
"O colapso financeiro global chegou a vinte trilhões de dólares, milhões de pessoas perderam seus empregos e suas casas.",1,objective
"Pauline Julier se baseia na experiência de quando a erupção do vulcão a impediu de viajar do Catar e, com a ajuda de um antropólogo e um sociólogo, ela examina como percebemos a natureza.",1,objectivo
"Susie empresário dela é vítima de uma estranha piada recorrente de troca de gênero (voz mais áspera, calça e camisa - tem que ser um cara, certo?) e praticamente não consegue avanço em um papel tão importante - ela apenas compra um telefone." ,1,objetivo
Nos arquivos do MUDr. Os casos de Karel Roden de ferimentos graves e mordidas diretas de membros de famílias reprodutoras estão documentados.,1,objetivo
"Aqui, também, as chaves são jogadas, aqui também podemos encontrar disciplinas de adrenalina e resistência, mas o maior desafio para os participantes é a luta contra suas próprias fraquezas.",1,objetivo
