,FINAL,FRASE,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,OBJ/SUBJ
1985,0,agora no brasil dell lança note com tela de borda infinita url link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
1986,0,isso de anunciar um produto que acabou de ser morto pode ser bom sinal a samsung anunciou o 1o note logo depois do dell streak de number morrer,,,,,,,,,,,,,objetiva
1987,0,comprar um note na dell e ganhar dois a gente se ver por ai,,,,,,,,,,,,,objetiva
1988,-1,é a segunda vez que meu carregador para de funcionar misteriosamente dell só sabe fazer computador porque acertar no carregador de note,,,,,,,,,,,,,subjetiva
1989,0,reportado note book da dell este é top url,,,,,,,,,,,,,objetiva
1990,0,adicionei um vídeo a uma playlist username url … note book da dell este é top,,,,,,,,,,,,,objetiva
1991,0,será que a dell aceita um note usado como parte de pagamento de um novo d,,,,,,,,,,,,,objetiva
1992,0,compramos um note da dell,,,,,,,,,,,,,objetiva
1993,0,meu note tem um mês e minha mãe acabo de quebra ele ela está ligando na dell agora sa porra,,,,,,,,,,,,,objetiva
1994,0,meu note reiniciando pela segunda vez depois de voltar do modo de suspensão hashtag hashtag,,,,,,,,,,,,,objetiva
1995,0,se eu for chamado pra esse trampo vou comprar number computador e number note da dell e um smartphone da asus,,,,,,,,,,,,,objetiva
1996,0,acabei de comprar um note da dell e a atendente não anotou meu email direito e agora nada de boleto,,,,,,,,,,,,,objetiva
1997,-1,meu note está uma bosta tenho que chamar a assistência da dell aqui em casa mas amanha to indo pra praia nem sei o que fazer,,,,,,,,,,,,,subjetiva
1998,-2,meu note começou com a graça de um aplicativo da dell sós,,,,,,,,,,,,,subjetiva
1999,1,finally depois de anos consegui comprar meu note e o melhor que é um dell visível en te inteligente,,,,,,,,,,,,,subjetiva
2000,0,username minha irmã que faz coisas mais leves e queria um note ela está com um net antigo e o dell dela pifou vai ficar com ele d,,,,,,,,,,,,,objetiva
2001,0,username fr ílio oi esse era o valor que tava antes de eu pedir desconto um valor muita caro que o username está vendendo url,,,,,,,,,,,,,objetiva
2002,0,sai pra comprar uma meia calça na lupo e voltei com fim note dell 8gb iran placa de vídeo de 2gb core i7 e cadê a meia calça,,,,,,,,,,,,,objetiva
2003,0,meu note chegou da dell,,,,,,,,,,,,,objetiva
2004,0,username pinguem lendoo me dá um desconto nesse note aqui url,,,,,,,,,,,,,objetiva
2005,0,username amor me dá um nozinho no boleto nessa oferta aqui url,,,,,,,,,,,,,objetiva
2006,0,nossa notebook com placa de vídeo por number reais url …,,,,,,,,,,,,,objetiva
2007,0,username apreciável que vejo entre ambos mas estou pensando em configurar o note com ssd number 8gb em vez de hd number na central da dell,,,,,,,,,,,,,objetiva
2008,0,meu pai comprou um note dell core i3 vai sair briga em casa,,,,,,,,,,,,,objetiva
2009,0,meu note pifou dai eu ligo na dell e eles me falam que vão trocar o hd e tudo será perdido,,,,,,,,,,,,,objetiva
2010,0,alamos jazz apertura con le note e la você di paolo conte cinejornal dellumbria url,,,,,,,,,,,,,objetiva
2011,0,próximo passo url …,,,,,,,,,,,,,objetiva
2012,0,let pergunta qual a marca do note de vocês hashtag ” dell samsung,,,,,,,,,,,,,objetiva
2013,1,até que fim um note bom da dell nessa nova safra url,,,,,,,,,,,,,subjetiva
2014,0,username tipo to comprando notebook agora e o que eu queria da dell saiu de linha e por causa dos dvds de kpop eu quero um note que,,,,,,,,,,,,,objetiva
2015,-1,dois anos de note estragado e agora nem o reembolso e feito espero que a dell se retrate e faça a coisa certa vou ficar aguardando,,,,,,,,,,,,,subjetiva
2016,-2,acho massa quando o note atualiza o windows sozinho e depois não quer ligar mais username se superando a cada dia,,,,,,,,,,,,,subjetiva
2017,0,note dell é outro nível,,,,,,,,,,,,,objetiva
2018,0,url análise do cliente melhor produto url,,,,,,,,,,,,,objetiva
2019,0,análise notebook dell xps number vi de o,,,,,,,,,,,,,objetiva
2020,0,análise dell chromebox um mini computador criado para a nuvem computadores com o chrome os ainda são pouco comuns não url,,,,,,,,,,,,,objetiva
2021,0,análise dell chromebox um mini computador criado para a nuvem computadores com o chrome os ainda são pouco comuns não url,,,,,,,,,,,,,objetiva
2022,0,análise dell chromebox um mini computador criado para a nuvem desktops url,,,,,,,,,,,,,objetiva
2023,0,gostei de um vídeo username url … gear solid ver the phantom pain análise baixaki jogos,,,,,,,,,,,,,objetiva
2024,0,dell meeting number análise de produto tecmundo url … hashtag hashtag,,,,,,,,,,,,,objetiva
2025,0,análise notebook dell xps number vi de o,,,,,,,,,,,,,objetiva
2026,0,adicionei um vídeo a uma playlist username url … sem fio dell wm324 analise completa,,,,,,,,,,,,,objetiva
2027,0,username a equipe de engenharia dell está trabalhando na análise da falha relatada porém a causa raiz ainda não foi detectada felipe,,,,,,,,,,,,,objetiva
2028,0,username meu micro é um dell inspiron number e segundo análise feita pela própria dell estaria apto para windows number,,,,,,,,,,,,,objetiva
2029,0,url … análise dell meeting number pro série number link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
2030,0,hashtag análise dell meeting number pro série number url,,,,,,,,,,,,,objetiva
2031,0,revista hashtag tablet dell meeting number tem configuração espartana para uso diário mas depende de a url hashtag …,,,,,,,,,,,,,objetiva
2032,0,adicionei um vídeo a uma playlist username url … sem fio dell wm324 analise completa,,,,,,,,,,,,,objetiva
2033,0,gostei de um vídeo username de username url análise notebook híbrido dell inspiron number series number,,,,,,,,,,,,,objetiva
2034,0,gostei de um vídeo username url … dell xps number análise tecmundo,,,,,,,,,,,,,objetiva
2035,0,hashtag análise notebook dell xps number vi de o url,,,,,,,,,,,,,objetiva
2036,0,análise notebook dell xps number vi de o aparelho premium com design de ponta tem hardware poderoso e pode ser a url,,,,,,,,,,,,,objetiva
2037,0,hashtag análise notebook dell xps number vi de o aparelho premium com design de ponta tem hardware poderoso e pode sim url,,,,,,,,,,,,,objetiva
2038,0,url … análise notebook dell xps number vi de o link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
2039,0,análise notebook dell xps number vi de o via tecmundo url,,,,,,,,,,,,,objetiva
2040,0,análise notebook dell xps number vi de o aparelho premium com design de ponta tem hardware poderoso e pode ser a opa url,,,,,,,,,,,,,objetiva
2041,0,informa análise notebook dell xps number vi de o leia mais em url,,,,,,,,,,,,,objetiva
2042,0,adicionei um vídeo a uma playlist username url … dell xps number análise tecmundo,,,,,,,,,,,,,objetiva
2043,0,gostei de um vídeo do username url notebook dell xps number análise tecmundo,,,,,,,,,,,,,objetiva
2044,0,notebook dell xps number análise tecmundo url via username,,,,,,,,,,,,,objetiva
2045,0,gostei de um vídeo username url … dell xps number análise tecmundo number reterei number curtiu responder pretextar curtir number,,,,,,,,,,,,,objetiva
2046,0,gostei de um vídeo username url … dell xps number análise tecmundo,,,,,,,,,,,,,objetiva
2047,0,hashtag versatilidade durabilidade e portabilidade são os pontos fortes do caro dell laterais url hashtag hashtag,,,,,,,,,,,,,objetiva
2048,0,hashtag como uma ferrari ultrabook dell xps number tem potência de sobra e preço alto url hashtag hashtag,,,,,,,,,,,,,objetiva
2049,0,hashtag dell chromebox é um computador de mesa ao estilo mac mini que roda chrome os url hashtag hashtag,,,,,,,,,,,,,objetiva
2050,0,de acordo com a analise realizada por nosso consultor este computador é o que melhor irá se adequar as suas url,,,,,,,,,,,,,objetiva
2051,0,hashtag análise tablet dell meeting number pro number vi de o voltado para os consumidores que buscam uma boa máquina pra url,,,,,,,,,,,,,objetiva
2052,0,análise tablet dell meeting number pro number vi de o via tecmundo url,,,,,,,,,,,,,objetiva
2053,0,análise tablet dell meeting number pro number vi de o via tecmundo url,,,,,,,,,,,,,objetiva
2054,0,adicionei um vídeo a uma playlist username url … dell meeting number pro number análise tecmundo,,,,,,,,,,,,,objetiva
2055,0,análise tablet dell meeting number pro number vi de o voltado para os consumidores que buscam uma boa máquina para o url,,,,,,,,,,,,,objetiva
2056,0,análise tablet dell meeting number pro number vi de o voltado para os consumidores que buscam uma boa máquina para o url,,,,,,,,,,,,,objetiva
2057,0,dell xps number é a url … via username number em um aparelho para trabalho de planilhas sério username que baita an,,,,,,,,,,,,,objetiva
2058,0,análise notebook dell inspiron number série number vi de o url … via username,,,,,,,,,,,,,objetiva
2059,0,hashtag análise notebook dell inspiron number série number vi de o url,,,,,,,,,,,,,objetiva
2060,0,análise notebook dell inspiron number série number vi de o modelo com tela sensível ao toque se destaca pela versa url,,,,,,,,,,,,,objetiva
2061,0,hashtag análise notebook dell inspiron number série number vi de o modelo com tela sensível ao toque se destaca para url,,,,,,,,,,,,,objetiva
2062,0,análise notebook dell inspiron number série number vi de o url,,,,,,,,,,,,,objetiva
2063,0,análise notebook dell inspiron number série number vi de o modelo com tela sensível ao toque se destaca pela versa url,,,,,,,,,,,,,objetiva
2064,0,url … análise notebook dell inspiron number série number vi de o link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
2065,0,esqueça essa história de querer entender tudo em vez disso viva em vez disso divirta se não analise celebre olho link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
2066,0,dell vostro number em análise testamos um portátil com um preço abaixo dos number reais e com uma boa relação qual url,,,,,,,,,,,,,objetiva
2067,0,exame informática dell vostro number em análise url hashtag,,,,,,,,,,,,,objetiva
2068,0,gostei de um vídeo username url … fischer number wild hunt análise beijo,,,,,,,,,,,,,objetiva
2069,0,já estamos a quase metade do ano hora de fazer uma autoanálise,,,,,,,,,,,,,objetiva
2070,0,adicionei um vídeo a uma playlist username url … dell vostro number análise em português,,,,,,,,,,,,,objetiva
2071,0,conheça o notebook intermediário dell vostro number url,,,,,,,,,,,,,objetiva
2072,0,a saga continua ainda aguardando análise de uma falha de hardware que afeta todos os i14 number url hashtag hashtag,,,,,,,,,,,,,objetiva
2073,0,esse é notebook dell não estava conectando a internet pelo wifi foi feita uma análise e que correlação do problema url,,,,,,,,,,,,,objetiva
2074,0,essa análise sai ou não sai username username username username link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
2075,-1,como está essa análise username username username username a demora é de acordo com a competência username username,,,,,,,,,,,,,subjetiva
2076,0,inspiron number série number é o notebook mais barato da dell no brasil mas será que o preço baixo compensa,,,,,,,,,,,,,objetiva
2077,-1,a username username username username confundi análise com terapia quanto tempo você levam para analisar,,,,,,,,,,,,,subjetiva
2078,0,ai added a video to a username playlist url computador dell xps number abertura e análise do computador ver conteúdo multimídia,,,,,,,,,,,,,objetiva
2079,0,gostei de um vídeo username de username url análise notebook híbrido dell inspiron number series number,,,,,,,,,,,,,objetiva
2080,0,pena que eu faço a análise ovo de páscoa barra com computador e penso quantos dell com i7 eu compro no lugar desse mac,,,,,,,,,,,,,objetiva
2081,0,fiz a análise pelo site da dell e disse que o disco rígido está em estado crítico devo chorar agora ou mais tarde,,,,,,,,,,,,,objetiva
2082,0,gostei de um vídeo username de username url guilty gear roam análise fênix down,,,,,,,,,,,,,objetiva
2083,0,gostei de um vídeo username de username url análise mouse sem fio dell wm324,,,,,,,,,,,,,objetiva
2084,0,gostei de um vídeo username de username url … hands on monitor dell u2414h,,,,,,,,,,,,,objetiva
2085,0,gostei de um vídeo do username de username url dell meeting number number hands on new number productivity,,,,,,,,,,,,,objetiva
2086,0,gostei de um vídeo username de username url dell precision m3800 laptop handson review,,,,,,,,,,,,,objetiva
2087,0,gostei de um vídeo username de username url dell inspiron number number notebook boeing hands on review,,,,,,,,,,,,,objetiva
2088,0,gostei de um vídeo username de username url dell up2715k 5k ips monitor hands on vocês number,,,,,,,,,,,,,objetiva
2089,0,dell xps number o laptop pequenininho que todos querem levar pra casa hands on vocês number,,,,,,,,,,,,,objetiva
2090,0,gostei de um vídeo username de username url handson with dells new meeting number number tablet — vocês number,,,,,,,,,,,,,objetiva
2091,0,gostei de um vídeo username de username url hands on monitor dell u2414h,,,,,,,,,,,,,objetiva
2092,0,url novidades da dell,,,,,,,,,,,,,objetiva
2093,0,gostei de um vídeo username de username url dell meeting number number hands on 6mm 2k tablet with depth camera,,,,,,,,,,,,,objetiva
2094,0,handson monitor dell s2740l de number polegadas zumoblog share with friends tecnologia áudio digital url,,,,,,,,,,,,,objetiva
2095,0,hashtag url … olhe meu video se esta pensando em comprar um not dell,,,,,,,,,,,,,objetiva
2096,-1,aí que not lixo dell bosta,,,,,,,,,,,,,subjetiva
2097,-1,como se não bastasse meu celular estar estragado estragou o not também,,,,,,,,,,,,,subjetiva
2098,0,consegui um not emprestado amem agora só mandar o meu para a dell concertar,,,,,,,,,,,,,objetiva
2099,-1,essa merda de not novinho já está dando problema hashtag emoticon,,,,,,,,,,,,,subjetiva
2100,-1,som do not da dell é baixinho vou ter que largar uma gambiarra e conectar no som,,,,,,,,,,,,,subjetiva
2101,-1,username username amigos estou com o segundo not defeituoso vendido pela dell a mais de number dias tentando contato e sou enrolado,,,,,,,,,,,,,subjetiva
2102,0,vocês acham que o not da dell é bom hashtag hashtag,,,,,,,,,,,,,objetiva
2103,-1,eu to odiando tanto a dell por não ter mandado o not ainda porque eu poderia ter votado mais hashtag,,,,,,,,,,,,,subjetiva
2104,0,vou abusa um not da hashtag processador i3 number terá tal tal tal seria que isso e bom kk não sei,,,,,,,,,,,,,objetiva
2105,0,alguém quer comprar um not da dell,,,,,,,,,,,,,objetiva
2106,1,feliz com o meu not novo hashtag casa do momo url,,,,,,,,,,,,,subjetiva
2107,1,aqui com o not da dell aquele que tinha riscado o hd agora está com o hd novinho tudo já instalado ele já está bombando,,,,,,,,,,,,,subjetiva
2108,0,mamãe poderosa comprou outro not da dell,,,,,,,,,,,,,objetiva
2109,-1,comprei um not da dell foi encontrado um problema a quase um mês que tento resolver e não consigo pois o suporte e horrível,,,,,,,,,,,,,subjetiva
